account_id,balance,owner_id
3469,732356,810
3470,760294,287
3471,920942,573
3472,529342,1251
3473,926869,163
3474,666023,702
3475,742133,1542
3476,694447,504
3477,220855,175
3478,344412,1228
3479,140221,1417
3480,638359,5
3481,10043,1847
3482,582788,847
3483,512729,361
3484,85090,276
3485,682902,333
3486,935929,64
3487,466801,344
3488,852262,723
3489,375354,1232
3490,805270,1719
3491,130824,5
3492,202365,1918
3493,779243,454
3494,713612,576
3495,200814,184
3496,655608,1257
3497,231890,1471
3498,380632,1012
3499,948444,1010
3500,219242,311
3501,669448,1682
3502,290819,1782
3503,178758,1012
3504,774703,1352
3505,632262,1398
3506,616735,134
3507,133620,134
3508,897034,1168
3509,764305,1072
3510,888843,99
3511,726648,1987
3512,265206,1259
3513,475976,1809
3514,672101,875
3515,54382,1332
3516,453559,166
3517,287347,209
3518,489251,1062
3519,795891,1060
3520,235455,1478
3521,440467,1881
3522,5409,648
3523,85782,686
3524,773266,13
3525,444407,1413
3526,206440,128
3527,65896,637
3528,29226,199
3529,25190,1655
3530,980482,1283
3531,259159,513
3532,357356,489
3533,544918,171
3534,813432,38
3535,801215,899
3536,607056,915
3537,63634,1996
3538,328497,194
3539,68187,356
3540,963762,32
3541,316115,29
3542,68986,885
3543,586424,115
3544,399985,1741
3545,788490,1265
3546,628700,1771
3547,11121,320
3548,833790,951
3549,649310,1271
3550,983128,1334
3551,476133,54
3552,201831,1204
3553,624086,26
3554,827763,304
3555,132101,294
3556,372654,525
3557,651009,1485
3558,144360,498
3559,133882,31
3560,538051,893
3561,375121,387
3562,567430,1813
3563,492331,76
3564,305202,703
3565,542827,17
3566,151624,1390
3567,858976,1039
3568,442563,28
3569,210105,2000
3570,823408,413
3571,700302,388
3572,490106,1417
3573,893395,679
3574,351965,1973
3575,344582,858
3576,918663,931
3577,520021,22
3578,669795,8
3579,489199,472
3580,504098,490
3581,846485,170
3582,419758,106
3583,380441,14
3584,31475,733
3585,304691,292
3586,614136,1293
3587,46037,185
3588,207434,102
3589,928390,449
3590,356324,357
3591,187214,126
3592,883825,361
3593,22013,208
3594,397329,71
3595,116359,1813
3596,319891,431
3597,848809,758
3598,986879,351
3599,653476,1637
3600,68553,365
3601,969047,1808
3602,200992,389
3603,392435,1423
3604,667044,880
3605,800149,95
3606,895940,388
3607,155783,1618
3608,660035,110
3609,892865,65
3610,928864,1197
3611,85362,1490
3612,644755,340
3613,406968,1042
3614,787623,331
3615,544098,1022
3616,747096,660
3617,506773,1423
3618,496771,254
3619,669102,822
3620,681298,299
3621,938354,450
3622,245770,1768
3623,445668,627
3624,164845,293
3625,266893,192
3626,788133,276
3627,544022,911
3628,43141,1196
3629,352713,1273
3630,453515,958
3631,521711,1648
3632,25918,784
3633,278527,479
3634,945265,736
3635,526138,1726
3636,81955,1319
3637,103189,117
3638,40140,738
3639,206198,684
3640,317420,513
3641,716742,394
3642,739919,98
3643,896531,283
3644,569508,379
3645,807483,5
3646,363470,1685
3647,991758,207
3648,794617,1188
3649,685864,967
3650,997708,1559
3651,238633,815
3652,220069,1535
3653,615517,1057
3654,491507,388
3655,357207,237
3656,886887,161
3657,987684,1578
3658,459990,430
3659,31566,1144
3660,916193,1183
3661,773644,1932
3662,690852,1660
3663,236444,174
3664,789185,1405
3665,724061,1595
3666,615467,668
3667,33773,1609
3668,998912,79
3669,660434,291
3670,601755,312
3671,214124,196
3672,560453,33
3673,113915,973
3674,473469,1971
3675,97770,624
3676,579764,1383
3677,722494,1693
3678,195760,55
3679,404639,1867
3680,305246,478
3681,476749,144
3682,11583,1062
3683,954007,1761
3684,116123,322
3685,501482,857
3686,947480,200
3687,912732,67
3688,857626,886
3689,166494,244
3690,325387,1924
3691,751589,1030
3692,211500,565
3693,467383,293
3694,634229,818
3695,344867,270
3696,482559,252
3697,773105,81
3698,923789,1324
3699,734335,178
3700,410087,153
3701,891125,1659
3702,188301,511
3703,453065,376
3704,691095,1866
3705,100174,1165
3706,45785,1937
3707,165603,1783
3708,563858,1287
3709,69986,1877
3710,946061,1480
3711,431256,1011
3712,127119,284
3713,792091,40
3714,817376,1570
3715,172846,924
3716,46803,1037
3717,669900,150
3718,484341,1536
3719,418740,1528
3720,39609,204
3721,743544,235
3722,702855,168
3723,483767,249
3724,688938,1124
3725,458986,1946
3726,292701,1681
3727,879226,88
3728,185846,206
3729,777462,1095
3730,704005,159
3731,286525,347
3732,186583,734
3733,936050,71
3734,463531,443
3735,665625,1714
3736,694723,329
3737,409593,53
3738,54961,910
3739,809930,100
3740,973938,414
3741,250127,1862
3742,442166,33
3743,353492,30
3744,701444,349
3745,925143,1964
3746,870790,1711
3747,175161,1483
3748,112914,1050
3749,589356,166
3750,217180,1280
3751,984532,203
3752,224164,476
3753,182055,663
3754,331601,1340
3755,481061,436
3756,854678,1348
3757,386903,1278
3758,229177,1814
3759,627959,1572
3760,747143,209
3761,891777,1889
3762,99346,516
3763,730139,1293
3764,808878,1894
3765,183847,681
3766,721027,1811
3767,698740,1744
3768,18506,687
3769,470717,1199
3770,777848,1312
3771,738857,1204
3772,22243,120
3773,130082,1837
3774,449312,1512
3775,83246,318
3776,522952,768
3777,394000,311
3778,249628,78
3779,991823,307
3780,344656,1797
3781,674865,651
3782,546174,21
3783,679525,213
3784,24844,385
3785,347362,1501
3786,565509,422
3787,697309,1880
3788,730100,352
3789,915098,312
3790,192461,659
3791,67755,13
3792,999986,36
3793,148407,1300
3794,96216,65
3795,871598,1125
3796,247789,105
3797,760206,873
3798,756729,337
3799,185006,869
3800,299214,621
3801,666478,1982
3802,819240,1767
3803,377048,1948
3804,493578,344
3805,638996,1035
3806,163450,390
3807,20773,247
3808,895528,219
3809,966296,1857
3810,160221,1101
3811,269789,360
3812,475637,627
3813,635463,1152
3814,143294,683
3815,162240,101
3816,13457,3
3817,760579,374
3818,970657,829
3819,778246,809
3820,322763,1003
3821,74694,1205
3822,966371,80
3823,593083,1910
3824,457491,1563
3825,957440,395
3826,534363,179
3827,721933,326
3828,682524,119
3829,771399,869
3830,36183,979
3831,661601,186
3832,731351,15
3833,274025,303
3834,714149,1934
3835,631399,507
3836,882393,1358
3837,808422,240
3838,961421,1458
3839,614633,1447
3840,543725,42
3841,173878,217
3842,725443,130
3843,559102,1982
3844,614549,784
3845,789013,843
3846,911650,373
3847,600426,1303
3848,853779,177
3849,219703,1534
3850,732964,204
3851,856046,345
3852,73234,199
3853,550462,214
3854,768650,591
3855,392850,362
3856,207639,276
3857,994556,1030
3858,853929,1162
3859,61847,412
3860,201205,389
3861,913955,1848
3862,957319,1284
3863,667349,1779
3864,89870,601
3865,67384,567
3866,246184,1200
3867,797477,1378
3868,279005,126
3869,697640,4
3870,101546,86
3871,7614,1622
3872,798347,1066
3873,496219,996
3874,450314,310
3875,933392,1397
3876,856526,646
3877,697385,740
3878,60022,1251
3879,845435,170
3880,912828,936
3881,876002,1486
3882,26927,72
3883,556405,1780
3884,787941,1433
3885,473870,189
3886,912107,1350
3887,692299,847
3888,987693,1307
3889,664563,9
3890,846785,94
3891,465888,348
3892,419603,993
3893,365254,42
3894,987210,1908
3895,898734,338
3896,769946,206
3897,204553,1244
3898,918797,267
3899,751478,1755
3900,522112,262
3901,872786,155
3902,917279,1124
3903,467965,1836
3904,694830,247
3905,221921,499
3906,691792,1934
3907,456018,217
3908,168018,15
3909,946495,168
3910,231081,575
3911,499439,341
3912,129077,344
3913,560509,1890
3914,94835,1008
3915,914295,171
3916,803562,1180
3917,675268,34
3918,752293,1865
3919,400189,372
3920,589194,1608
3921,847718,224
3922,121309,531
3923,93469,229
3924,982736,1213
3925,121746,1930
3926,894781,261
3927,604941,779
3928,64891,160
3929,888268,389
3930,335169,868
3931,979291,348
3932,695984,267
3933,111763,455
3934,893766,1103
3935,855793,297
3936,524112,113
3937,630682,302
3938,697670,1530
3939,36012,360
3940,526781,633
3941,286735,64
3942,601853,362
3943,226183,1698
3944,395007,1443
3945,349327,1660
3946,220843,1468
3947,734430,116
3948,187716,398
3949,410840,373
3950,691274,1670
3951,22613,82
3952,442957,692
3953,794520,714
3954,553485,148
3955,730203,145
3956,897845,359
3957,137259,200
3958,608576,1621
3959,891090,28
3960,479757,156
3961,144243,1183
3962,305221,989
3963,228732,108
3964,771037,101
3965,761221,742
3966,711267,53
3967,394847,76
3968,712449,219
3969,100713,29
3970,188358,971
3971,540472,61
3972,454894,1216
3973,757649,322
3974,124573,70
3975,317393,1001
3976,180865,1955
3977,813537,769
3978,703317,1629
3979,486197,1593
3980,400661,333
3981,466740,1338
3982,122292,246
3983,672566,1002
3984,235861,1044
3985,600446,1174
3986,781565,1421
3987,189893,1215
3988,736873,1321
3989,131319,1171
3990,748440,131
3991,193871,276
3992,20705,1436
3993,562473,1675
3994,512295,272
3995,613124,1715
3996,828446,1677
3997,789565,1544
3998,941204,1349
3999,628204,1766
4000,581667,11
4001,129022,644
4002,216247,1178
4003,589820,180
4004,36705,1543
4005,530734,256
4006,570873,1979
4007,690130,1936
4008,48408,616
4009,948562,266
4010,560046,338
4011,514266,1182
4012,955025,1071
4013,635617,181
4014,721347,430
4015,46908,1679
4016,148548,386
4017,225667,1706
4018,578888,309
4019,290870,736
4020,442514,1275
4021,273336,523
4022,171252,1851
4023,990632,171
4024,985870,872
4025,213660,1098
4026,282486,1501
4027,676930,357
4028,591021,763
4029,536270,1681
4030,861476,860
4031,454691,1614
4032,632928,1975
4033,130674,554
4034,575006,1401
4035,671274,675
4036,349718,1863
4037,911060,75
4038,10342,141
4039,233020,1985
4040,820755,216
4041,552049,90
4042,617429,157
4043,100181,251
4044,599951,1435
4045,284220,283
4046,50293,1837
4047,788395,1939
4048,845241,707
4049,578469,273
4050,422210,1741
4051,271645,262
4052,747868,1052
4053,149600,259
4054,280357,1507
4055,670242,1486
4056,815297,363
4057,438560,1247
4058,460282,94
4059,526625,240
4060,448544,1951
4061,924201,1472
4062,320012,118
4063,993478,179
4064,327928,1579
4065,83335,325
4066,990764,492
4067,60200,1179
4068,581078,586
4069,994466,6
4070,977735,1042
4071,521986,246
4072,931219,1387
4073,425167,256
4074,955133,390
4075,748851,4
4076,786083,1095
4077,693291,1514
4078,717307,271
4079,470445,1244
4080,975370,346
4081,947701,269
4082,384880,154
4083,370453,264
4084,519577,217
4085,118733,765
4086,261897,1391
4087,899474,393
4088,506592,613
4089,2342,437
4090,412742,292
4091,974241,625
4092,540571,330
4093,980853,19
4094,889561,1266
4095,6177,729
4096,312843,673
4097,366709,11
4098,421598,96
4099,451730,208
4100,554797,174
4101,430670,315
4102,7246,999
4103,262285,1345
4104,392491,810
4105,935532,878
4106,282572,1663
4107,688159,899
4108,146668,83
4109,6092,889
4110,743670,1783
4111,298739,389
4112,441508,809
4113,168099,17
4114,502577,1943
4115,124562,137
4116,519640,1127
4117,133624,366
4118,818243,1566
4119,761260,257
4120,137801,200
4121,831219,221
4122,360836,319
4123,717684,1572
4124,870145,1390
4125,626090,2000
4126,503518,223
4127,86627,996
4128,647614,127
4129,195937,1048
4130,120607,1571
4131,259369,359
4132,208050,879
4133,849296,1604
4134,526735,1496
4135,896398,387
4136,155950,1300
4137,420775,271
4138,974230,394
4139,646412,37
4140,53430,1771
4141,321331,1076
4142,232548,119
4143,64329,982
4144,54164,1319
4145,381237,552
4146,746151,719
4147,938586,656
4148,561,84
4149,337263,1526
4150,293768,967
4151,451839,52
4152,515151,1943
4153,116946,624
4154,716137,28
4155,136637,1766
4156,849383,1519
4157,617518,1595
4158,249825,762
4159,612711,431
4160,111532,1817
4161,631069,1521
4162,956486,1202
4163,202299,98
4164,78516,51
4165,359554,317
4166,797953,972
4167,161137,1477
4168,438527,393
4169,934896,518
4170,364211,287
4171,660460,230
4172,70997,224
4173,976572,1073
4174,175044,12
4175,135197,1427
4176,593677,1958
4177,727505,1992
4178,416802,1669
4179,912529,1091
4180,173558,154
4181,402810,1044
4182,420320,800
4183,193007,424
4184,228387,1172
4185,921860,19
4186,477564,263
4187,550579,1476
4188,231039,1746
4189,578972,550
4190,47828,459
4191,40989,598
4192,926524,1930
4193,283571,273
4194,673618,27
4195,560563,108
4196,364340,1329
4197,387040,1992
4198,739730,1939
4199,757155,136
4200,641185,1840
4201,656361,118
4202,229931,183
4203,185320,144
4204,563492,33
4205,815987,1778
4206,111613,299
4207,400536,353
4208,912288,132
4209,577637,1238
4210,231356,906
4211,609918,418
4212,789470,1758
4213,242979,914
4214,386547,223
4215,98242,982
4216,194015,941
4217,198033,91
4218,764915,1932
4219,22069,578
4220,186367,1813
4221,637347,352
4222,75548,294
4223,953293,932
4224,105102,825
4225,762067,71
4226,632599,7
4227,21722,787
4228,800530,28
4229,138599,23
4230,280658,172
4231,628765,1285
4232,9852,1980
4233,568716,55
4234,894141,174
4235,145993,104
4236,935739,1153
4237,322316,335
4238,255652,317
4239,280448,1418
4240,22238,253
4241,571098,53
4242,929517,1048
4243,1269,73
4244,237686,13
4245,370472,302
4246,966462,463
4247,720126,197
4248,515711,58
4249,235428,226
4250,295503,1958
4251,349935,1261
4252,969620,1891
4253,633870,23
4254,556249,878
4255,712437,372
4256,699686,1830
4257,857276,1280
4258,108970,1793
4259,693875,1023
4260,850100,544
4261,827175,40
4262,155863,1911
4263,335812,76
4264,756383,915
4265,854222,245
4266,448217,1184
4267,151695,143
4268,190706,262
4269,334826,181
4270,727104,986
4271,832046,309
4272,841105,284
4273,401798,126
4274,564917,1019
4275,562259,1091
4276,87679,197
4277,552542,864
4278,850701,1421
4279,91488,360
4280,213154,6
4281,380002,9
4282,140082,1962
4283,955632,31
4284,890586,1739
4285,309012,72
4286,894762,1711
4287,957301,1908
4288,868034,432
4289,144495,1530
4290,738158,1425
4291,27626,1502
4292,389739,870
4293,694940,218
4294,878116,977
4295,31652,324
4296,82830,290
4297,596831,26
4298,156989,214
4299,779677,241
4300,732497,1081
4301,431512,241
4302,819354,228
4303,300699,28
4304,923960,123
4305,787619,1238
4306,11395,329
4307,712930,868
4308,581074,233
4309,963798,133
4310,743810,627
4311,164417,1908
4312,546833,189
4313,131211,1948
4314,649114,206
4315,192616,804
4316,634475,287
4317,491190,355
4318,673071,1337
4319,172830,780
4320,678058,761
4321,113666,553
4322,632490,743
4323,29411,172
4324,567875,334
4325,626116,434
4326,324135,1864
4327,669399,414
4328,282243,124
4329,592232,1168
4330,507308,1619
4331,97738,645
4332,373973,5
4333,524514,204
4334,409617,1540
4335,736789,67
4336,427070,679
4337,105909,258
4338,157482,1588
4339,400673,1631
4340,893415,1780
4341,158898,331
4342,928203,162
4343,753362,1952
4344,846699,442
4345,806172,289
4346,541380,257
4347,683037,312
4348,357999,1575
4349,355488,269
4350,897531,1277
4351,933945,21
4352,406463,350
4353,636356,1251
4354,594438,313
4355,102137,1019
4356,803541,74
4357,909674,281
4358,523147,45
4359,177961,643
4360,71472,83
4361,370533,745
4362,745175,367
4363,496250,133
4364,919242,391
4365,147269,1893
4366,511976,292
4367,300548,1760
4368,649785,1756
4369,462241,67
4370,654974,1731
4371,87546,192
4372,471955,1037
4373,715711,1794
4374,59830,1319
4375,733736,126
4376,162070,5
4377,394077,149
4378,895304,818
4379,916622,796
4380,365887,192
4381,561109,1316
4382,114419,239
4383,113611,1499
4384,805533,204
4385,344688,823
4386,633727,702
4387,777293,1439
4388,476660,571
4389,994609,319
4390,223839,1312
4391,630275,65
4392,981949,32
4393,496405,221
4394,910185,434
4395,716881,1554
4396,666566,517
4397,72623,291
4398,312828,168
4399,913612,232
4400,702173,439
4401,870893,95
4402,945439,1833
4403,789762,1973
4404,366242,407
4405,498597,247
4406,168494,1606
4407,371921,224
4408,408040,293
4409,821110,288
4410,81588,102
4411,646460,297
4412,863506,1361
4413,865321,381
4414,14875,163
4415,979180,940
4416,331777,1771
4417,706682,1987
4418,757371,1067
4419,989146,923
4420,665104,65
4421,606472,1986
4422,781931,448
4423,730276,216
4424,630134,341
4425,219952,713
4426,604856,348
4427,853309,190
4428,940210,619
4429,909910,1678
4430,680433,1023
4431,430321,212
4432,568817,1697
4433,802245,1995
4434,184354,1898
4435,185488,765
4436,569128,334
4437,886142,584
4438,458745,1394
4439,650511,1438
4440,91876,51
4441,93992,54
4442,977793,1263
4443,786372,1017
4444,104545,279
4445,609467,1031
4446,303986,342
4447,233705,109
4448,399591,283
4449,492384,1754
4450,832308,180
4451,952100,212
4452,822749,361
4453,985259,4
4454,532216,459
4455,690677,1802
4456,946521,1718
4457,706007,213
4458,953217,1844
4459,27521,32
4460,881610,767
4461,629088,380
4462,599982,350
4463,582735,124
4464,646203,99
4465,54086,1697
4466,449946,296
4467,409376,1304
4468,422700,89
4469,166140,265
4470,744515,204
4471,124122,259
4472,411054,1607
4473,961193,322
4474,166779,1133
4475,97784,105
4476,12098,896
4477,160483,1216
4478,570081,1450
4479,599569,41
4480,769832,1521
4481,665282,930
4482,195617,734
4483,232527,1839
4484,881282,1097
4485,846302,1598
4486,273132,395
4487,86993,564
4488,24264,322
4489,909051,1187
4490,972238,941
4491,148725,220
4492,189401,1833
4493,885652,1013
4494,218074,1717
4495,834080,1006
4496,510150,151
4497,220511,40
4498,932932,769
4499,472780,1861
4500,313267,93
4501,691710,366
4502,896332,1243
4503,359462,1999
4504,643830,248
4505,166082,11
4506,971592,522
4507,30990,1242
4508,536603,1061
4509,908983,111
4510,227496,1841
4511,230436,284
4512,985502,1417
4513,504967,561
4514,365484,189
4515,308617,334
4516,519885,1657
4517,419369,1939
4518,181361,129
4519,930417,1733
4520,107892,202
4521,616121,1570
4522,215830,1627
4523,454527,250
4524,625297,217
4525,653169,164
4526,450167,785
4527,392125,723
4528,471233,33
4529,536196,70
4530,307729,840
4531,676434,1797
4532,369364,272
4533,188643,235
4534,829314,220
4535,76168,503
4536,390032,762
4537,128244,644
4538,11430,1410
4539,487982,110
4540,942401,659
4541,404321,136
4542,552874,435
4543,291554,1149
4544,78458,344
4545,442237,1324
4546,333219,892
4547,206698,102
4548,522873,1012
4549,441699,563
4550,179453,928
4551,401455,1211
4552,298882,44
4553,897689,1605
4554,955927,10
4555,882526,269
4556,939345,19
4557,41020,1081
4558,72827,34
4559,841496,1700
4560,288016,617
4561,419791,709
4562,328387,1587
4563,412433,97
4564,517300,931
4565,884028,63
4566,107734,1266
4567,865553,98
4568,338542,216
4569,456846,371
4570,200445,181
4571,855792,189
4572,979485,3
4573,272302,108
4574,116185,23
4575,78687,624
4576,642515,1409
4577,283023,195
4578,144455,1895
4579,132423,246
4580,789614,304
4581,938975,1742
4582,700695,916
4583,252207,1081
4584,513911,1355
4585,810175,165
4586,96258,116
4587,745937,607
4588,876129,1144
4589,678569,338
4590,728723,106
4591,518631,1991
4592,703069,27
4593,403764,1677
4594,356987,215
4595,798598,1210
4596,328580,1759
4597,742929,160
4598,888990,316
4599,136378,1873
4600,404305,745
4601,538406,318
4602,197083,820
4603,172172,867
4604,912084,1949
4605,154444,210
4606,781216,220
4607,937529,34
4608,29974,547
4609,474628,1088
4610,971954,243
4611,452432,726
4612,526584,813
4613,55739,684
4614,102564,758
4615,767559,784
4616,308287,100
4617,622905,362
4618,517594,1245
4619,714248,224
4620,116478,510
4621,938536,109
4622,250365,546
4623,288840,207
4624,733491,1271
4625,411970,201
4626,864098,1504
4627,519225,138
4628,213464,1610
4629,740140,590
4630,3257,1503
4631,951878,1031
4632,774992,245
4633,721353,1857
4634,714544,646
4635,348290,384
4636,13353,73
4637,350281,877
4638,276648,1996
4639,712195,88
4640,622859,5
4641,611486,971
4642,259533,1789
4643,858706,93
4644,304777,1393
4645,527587,269
4646,812915,301
4647,842942,624
4648,514496,232
4649,269840,280
4650,381985,520
4651,369755,1696
4652,934671,684
4653,898583,1360
4654,507882,306
4655,544534,1405
4656,155084,11
4657,691396,113
4658,522014,183
4659,777007,1183
4660,376879,883
4661,203258,183
4662,669760,194
4663,919752,561
4664,942901,1116
4665,183450,270
4666,365790,1391
4667,617766,201
4668,324348,566
4669,545341,1187
4670,128934,314
4671,594188,932
4672,302418,178
4673,523162,18
4674,488969,76
4675,303858,1072
4676,170505,1361
4677,67755,591
4678,475904,8
4679,865568,580
4680,512089,109
4681,369366,882
4682,52326,2
4683,921406,718
4684,526378,1760
4685,587988,1575
4686,747841,177
4687,206283,1502
4688,84638,1881
4689,496162,66
4690,851138,128
4691,443089,792
4692,102905,1852
4693,626040,155
4694,456986,1155
4695,843453,661
4696,804950,1400
4697,436535,278
4698,319811,617
4699,972154,1161
4700,192279,1118
4701,874357,1794
4702,552150,284
4703,528288,642
4704,374927,365
4705,489215,876
4706,483691,841
4707,27705,1145
4708,92724,216
4709,950899,315
4710,608512,497
4711,651050,261
4712,920445,1159
4713,886159,1547
4714,702629,826
4715,800058,1654
4716,879962,236
4717,283298,113
4718,112248,333
4719,861866,200
4720,724139,987
4721,127341,125
4722,535634,346
4723,735652,28
4724,589351,296
4725,143028,254
4726,670740,1384
4727,658756,155
4728,6764,1919
4729,721184,320
4730,37,138
4731,126913,1803
4732,214217,507
4733,873176,51
4734,58356,801
4735,424209,154
4736,860116,377
4737,573276,1737
4738,714416,1255
4739,647137,1348
4740,667101,300
4741,858311,291
4742,179071,124
4743,573236,1433
4744,304124,984
4745,617363,205
4746,288548,1368
4747,838708,1429
4748,853009,854
4749,297189,58
4750,408346,1156
4751,35739,621
4752,689115,1830
4753,952220,88
4754,490636,72
4755,290354,235
4756,375125,325
4757,527649,1764
4758,740530,1849
4759,65814,1051
4760,368959,311
4761,355772,1154
4762,824911,1759
4763,799652,1608
4764,413064,1892
4765,676472,1719
4766,494668,1972
4767,604020,370
4768,813063,260
4769,135708,531
4770,608934,1206
4771,870198,1265
4772,30955,93
4773,242959,82
4774,523694,218
4775,339381,244
4776,847831,396
4777,110553,122
4778,763534,90
4779,440460,387
4780,641627,32
4781,887936,77
4782,800432,227
4783,881516,1293
4784,336759,357
4785,395972,921
4786,601651,1306
4787,264760,401
4788,299986,1391
4789,169963,1520
4790,847954,1083
4791,610384,45
4792,701138,1966
4793,849355,69
4794,377027,11
4795,573131,291
4796,194305,175
4797,955240,1962
4798,520277,271
4799,598076,425
4800,369209,257
4801,585836,1843
4802,460197,35
4803,916431,771
4804,133370,161
4805,105814,153
4806,53979,473
4807,23637,678
4808,303978,1927
4809,409391,129
4810,914822,35
4811,78409,148
4812,894640,495
4813,524337,1252
4814,59399,1267
4815,116260,1827
4816,961954,1919
4817,31434,335
4818,273553,864
4819,801883,1819
4820,573662,419
4821,969066,169
4822,247062,32
4823,994047,1650
4824,737244,1250
4825,362645,19
4826,627203,214
4827,930630,42
4828,135753,1939
4829,109116,86
4830,236186,1040
4831,500792,884
4832,919024,1741
4833,976482,11
4834,819800,1585
4835,637679,274
4836,716801,350
4837,505595,283
4838,395552,1569
4839,735405,881
4840,121197,283
4841,645559,1838
4842,368877,189
4843,962664,895
4844,96459,476
4845,433130,466
4846,595642,275
4847,15622,1643
4848,852095,128
4849,132871,117
4850,45843,579
4851,687036,1234
4852,136017,150
4853,689525,981
4854,80088,158
4855,215860,1114
4856,852937,1506
4857,900475,1875
4858,317423,1461
4859,578190,400
4860,256068,1339
4861,334347,548
4862,109448,1032
4863,430790,1845
4864,509825,319
4865,956352,417
4866,546302,1999
4867,579826,1520
4868,760124,763
4869,37609,73
4870,461664,358
4871,999340,930
4872,876950,1022
4873,616814,570
4874,88597,1695
4875,639366,1751
4876,904682,39
4877,46573,910
4878,193385,777
4879,54798,1091
4880,567855,65
4881,954260,14
4882,352550,1830
4883,849602,135
4884,794036,111
4885,869520,1487
4886,448317,1774
4887,788949,377
4888,580170,224
4889,977768,1478
4890,983539,1759
4891,600417,869
4892,544119,394
4893,399812,1967
4894,249799,1894
4895,294335,32
4896,89691,141
4897,569171,395
4898,413769,1170
4899,379264,562
4900,820433,514
4901,637533,1581
4902,596053,629
4903,277366,1713
4904,485201,228
4905,489097,19
4906,503534,735
4907,228424,1140
4908,984439,1187
4909,639975,1838
4910,67154,1953
4911,803184,529
4912,911270,133
4913,660957,466
4914,647966,1785
4915,120005,477
4916,717688,378
4917,608059,902
4918,752204,1134
4919,749259,1950
4920,16901,132
4921,890668,1757
4922,46906,1472
4923,114466,717
4924,118680,909
4925,213953,486
4926,869414,761
4927,74861,213
4928,296835,1794
4929,636450,669
4930,427963,172
4931,493549,192
4932,652126,151
4933,46777,755
4934,956167,308
4935,638622,218
4936,535608,642
4937,532867,380
4938,360765,365
4939,871080,194
4940,761538,1346
4941,680748,1562
4942,980961,159
4943,527953,290
4944,574863,323
4945,768654,276
4946,553392,1800
4947,495273,311
4948,462440,1066
4949,876618,400
4950,255882,1866
4951,804932,1637
4952,477963,119
4953,121023,1992
4954,768394,912
4955,379459,210
4956,530205,1148
4957,685066,742
4958,470777,472
4959,596998,118
4960,970684,65
4961,953434,1591
4962,698249,1198
4963,834515,534
4964,123694,643
4965,529558,863
4966,518206,295
4967,207727,1583
4968,16265,233
4969,276169,858
4970,975306,365
4971,132537,207
4972,25093,221
4973,138808,150
4974,963246,1085
4975,371581,865
4976,583994,1428
4977,124811,601
4978,941992,1690
4979,646582,1247
4980,47435,1480
4981,372200,1886
4982,661475,210
4983,456854,1710
4984,734122,978
4985,758862,376
4986,87859,261
4987,622385,16
4988,680950,1381
4989,459891,657
4990,616647,1480
4991,101605,1584
4992,357687,1011
4993,940888,1061
4994,885066,1041
4995,338480,147
4996,187082,1551
4997,853527,22
4998,220914,375
4999,603075,570
5000,104298,161
5001,124309,340
5002,460237,997
5003,302491,347
5004,635615,133
5005,698806,119
5006,216890,197
5007,791533,1042
5008,946383,1226
5009,566052,1825
5010,6988,400
5011,27029,1685
5012,987555,578
5013,767651,219
5014,871406,259
5015,114939,1881
5016,465992,62
5017,275834,253
5018,291979,281
5019,370903,60
5020,831856,382
5021,343005,153
5022,289520,687
5023,537756,1507
5024,741143,152
5025,969649,1828
5026,977658,206
5027,332951,267
5028,693245,1144
5029,37367,321
5030,8357,322
5031,394483,1201
5032,706056,113
5033,158789,963
5034,769194,384
5035,208218,270
5036,997020,182
5037,785851,1482
5038,70528,890
5039,218677,1252
5040,438471,20
5041,398763,1257
5042,668692,481
5043,688852,1087
5044,881529,154
5045,700423,599
5046,660631,1632
5047,569810,732
5048,229565,198
5049,940382,1805
5050,439976,148
5051,259413,167
5052,184753,238
5053,692702,654
5054,417426,1428
5055,925023,397
5056,905979,1649
5057,720604,844
5058,280938,596
5059,892325,1823
5060,589569,32
5061,707777,134
5062,848330,802
5063,273363,817
5064,509089,138
5065,667173,174
5066,469380,158
5067,918156,1173
5068,817419,423
5069,643095,1942
5070,634347,265
5071,757311,1947
5072,94636,777
5073,956540,171
5074,579751,1569
5075,543842,101
5076,208079,1097
5077,414739,275
5078,304283,118
5079,347605,192
5080,768956,1133
5081,37827,28
5082,986033,387
5083,417267,1028
5084,164569,22
5085,241177,50
5086,259322,1410
5087,129648,1536
5088,687106,194
5089,776497,1676
5090,80244,44
5091,737661,1479
5092,21133,213
5093,568011,1701
5094,100198,311
5095,203721,201
5096,822892,160
5097,779598,1050
5098,481197,562
5099,687919,542
5100,305385,772
5101,426068,456
5102,298239,990
5103,531201,274
5104,521178,36
5105,799749,191
5106,474239,222
5107,26101,1998
5108,468802,476
5109,114240,1154
5110,150755,681
5111,100022,43
5112,906837,426
5113,262111,304
5114,646435,826
5115,758154,268
5116,243720,390
5117,264266,1011
5118,354280,1517
5119,337057,19
5120,426282,1227
5121,723934,138
5122,833298,1152
5123,328221,1024
5124,337471,121
5125,539420,990
5126,768678,1515
5127,446380,216
5128,133465,770
5129,545195,83
5130,206954,86
5131,119185,1991
5132,519238,869
5133,550071,1645
5134,916680,1534
5135,9708,818
5136,308515,892
5137,284276,347
5138,932755,1260
5139,174006,1332
5140,718299,1072
5141,998239,1258
5142,633882,266
